Question ID,Sentence Position,Answer,QANTA Scores,IR_Wiki Scores,Question Text
4981,0,brave_new_world,"things_fall_apart:0.024942129237, arthur_miller:0.0165041735635, thomas_pynchon:0.0155244839217, the_crying_of_lot_49:0.0147895741528, franz_kafka:0.013556923672, zora_neale_hurston:0.0115656084445, virginia_woolf:0.00906639651953, yasunari_kawabata:0.00818717683568, oscar_wilde:0.00808970111298, erich_maria_remarque:0.00802025639114, edwin_arlington_robinson:0.0078070615222, thomas_mann:0.00777127525881, mark_twain:0.00768359412543, kenzaburo_oe:0.00731086288425, charles_dickens:0.00727127472151, the_tale_of_genji:0.00709023899968, rudyard_kipling:0.0070151886744, tennessee_williams:0.00689632054545, john_steinbeck:0.00646451936303, j._m._coetzee:0.00629641107155","brave_new_world:2.47978313233, jorge_luis_borges:2.36264345342, milan_kundera:1.80373519474, chinua_achebe:1.78996809208, lolita:1.72616314585, evelyn_waugh:1.70800667145, jonathan_swift:1.69408774005, the_plague:1.6849219526, richard_wright_(author):1.64917041873, derek_walcott:1.63422789325, jack_kerouac:1.61012287118, allen_ginsberg:1.60454732707, d._h._lawrence:1.6036005824, oscar_wilde:1.60037576495, the_great_gatsby:1.5749352488, candide:1.55786567835, truman_capote:1.55238498018, the_tale_of_genji:1.53651618817, things_fall_apart:1.48607733174, boris_pasternak:1.4837997041",in a later essay reflecting on this work its author described the woodland road camp 's use of loudspeakers under pillows and included such chapters as the arts of selling and what can be done one character in this novel ultimately becoms dissilusioned at the orgyporgy while another threatens to exile people to iceland.
4981,1,brave_new_world,"kenzaburo_oe:0.0110942581352, arthur_miller:0.0103167636039, oscar_wilde:0.00931228725148, d._h._lawrence:0.00897508831741, zora_neale_hurston:0.00807819147238, yasunari_kawabata:0.00807009291654, virginia_woolf:0.00707781277419, rudyard_kipling:0.0067534079059, robinson_crusoe:0.00614025218691, john_steinbeck:0.00608624241015, thomas_pynchon:0.00603580868059, milan_kundera:0.00584903117799, louisa_may_alcott:0.00583499908395, things_fall_apart:0.00572870559882, nadine_gordimer:0.00556948767778, haruki_murakami:0.00554314364512, joseph_conrad:0.00547914715148, gulliver's_travels:0.00547588594417, the_prince_and_the_pauper:0.00534279905093, the_crying_of_lot_49:0.00526674151999","brave_new_world:4.01819817535, jorge_luis_borges:2.40515774545, finnegans_wake:2.028380728, chinua_achebe:1.82820637974, the_plague:1.69044679494, milan_kundera:1.63652078822, gertrude_stein:1.6240344602, d._h._lawrence:1.60419970675, rudyard_kipling:1.59522597241, jonathan_swift:1.59425892025, the_life_and_opinions_of_tristram_shandy,_gentleman:1.59164660524, virginia_woolf:1.57301650936, nineteen_eighty-four:1.48371174022, on_the_road:1.47657919153, allen_ginsberg:1.47089788587, joseph_conrad:1.46260201362, derek_walcott:1.46142320957, evelyn_waugh:1.4471156672, sherwood_anderson:1.39706765796, erewhon:1.3931640044",in a later essay reflecting on this work its author described the woodland road camp 's use of loudspeakers under pillows and included such chapters as the arts of selling and what can be done one character in this novel ultimately becoms dissilusioned at the orgyporgy while another threatens to exile people to iceland. the arch-community-songster appears in this novel which opens with a description of how to create clones in the bokanovsky process.
4981,2,brave_new_world,"aldous_huxley:0.10487027598, brave_new_world:0.0432896533909, d._h._lawrence:0.0191740234582, arthur_miller:0.0110789618411, zora_neale_hurston:0.00902833095775, gulliver's_travels:0.00861024351584, sister_carrie:0.00824743306795, chinua_achebe:0.00821128942703, pearl_s._buck:0.00739337498631, joseph_conrad:0.0071387349008, crime_and_punishment:0.00704788792317, things_fall_apart:0.00647908075642, epic_of_gilgamesh:0.00636766297054, the_prince_and_the_pauper:0.00619828817348, tennessee_williams:0.00603174363379, ambrose_bierce:0.00601145476443, the_jungle:0.00593222400142, eudora_welty:0.00576711272295, jack_london:0.00572606763184, jane_eyre:0.00572178219748","brave_new_world:9.27047858885, aldous_huxley:4.64876629275, d._h._lawrence:2.23223722782, on_the_road:1.97260009545, finnegans_wake:1.97211340791, chinua_achebe:1.81407857946, jorge_luis_borges:1.80535399216, jack_kerouac:1.79166859386, joseph_conrad:1.77467129594, the_plague:1.7675984533, jonathan_swift:1.72202961728, george_bernard_shaw:1.7158485134, evelyn_waugh:1.67913501972, rudyard_kipling:1.63475630938, thomas_pynchon:1.4963825749, mark_twain:1.46446066921, samuel_johnson:1.40607494827, graham_greene:1.40093774904, gertrude_stein:1.35465247088, heart_of_darkness:1.34469907336",in a later essay reflecting on this work its author described the woodland road camp 's use of loudspeakers under pillows and included such chapters as the arts of selling and what can be done one character in this novel ultimately becoms dissilusioned at the orgyporgy while another threatens to exile people to iceland. the arch-community-songster appears in this novel which opens with a description of how to create clones in the bokanovsky process. in it lenina and bernard journey to new_mexico to see john the savage before a revolt against the use of soma causes bernard to meet mustapha mond.
4981,3,brave_new_world,"aldous_huxley:0.106619369286, brave_new_world:0.0589869657788, d._h._lawrence:0.0163825364454, arthur_miller:0.0100991243308, zora_neale_hurston:0.00814089997966, gulliver's_travels:0.00811862588724, sister_carrie:0.00806495029911, chinua_achebe:0.00741753317632, crime_and_punishment:0.00738808767244, joseph_conrad:0.0072459405229, pearl_s._buck:0.00680871203584, the_prince_and_the_pauper:0.00673396728136, things_fall_apart:0.00648403516386, tennessee_williams:0.00634344924838, eudora_welty:0.00616811804746, jane_eyre:0.00603053057867, epic_of_gilgamesh:0.00591444299959, the_jungle:0.0057683340996, jack_london:0.00563134647607, ambrose_bierce:0.00560468238474","brave_new_world:10.5422023993, aldous_huxley:5.96195881678, d._h._lawrence:3.0848517314, nineteen_eighty-four:1.83595582277, finnegans_wake:1.82711879591, candide:1.76726324609, jorge_luis_borges:1.73996342548, on_the_road:1.72444304185, chinua_achebe:1.71401736216, the_frogs:1.69609362916, miguel_angel_asturias:1.69609362916, joseph_conrad:1.6886108747, the_plague:1.68458184556, jack_kerouac:1.63630970638, jonathan_swift:1.62242127621, george_bernard_shaw:1.61875991023, evelyn_waugh:1.56362117718, rudyard_kipling:1.55065812248, george_orwell:1.51357600388, thomas_pynchon:1.4095754686",in a later essay reflecting on this work its author described the woodland road camp 's use of loudspeakers under pillows and included such chapters as the arts of selling and what can be done one character in this novel ultimately becoms dissilusioned at the orgyporgy while another threatens to exile people to iceland. the arch-community-songster appears in this novel which opens with a description of how to create clones in the bokanovsky process. in it lenina and bernard journey to new_mexico to see john the savage before a revolt against the use of soma causes bernard to meet mustapha mond. name this aldous_huxley novel.
103287,0,willa_cather,"stephen_crane:0.097856635228, carlos_fuentes:0.0473630435404, thomas_hardy:0.0410597782984, a_shropshire_lad:0.0398618348867, t._s._eliot:0.0315754120101, robert_louis_stevenson:0.0286275728995, haruki_murakami:0.0209627329864, elizabeth_barrett_browning:0.0184353821146, heinrich_heine:0.0181459824518, george_orwell:0.0155161483227, herman_melville:0.0130547120343, vachel_lindsay:0.0127792240435, kate_chopin:0.0125012287923, theodore_dreiser:0.0120474782465, gao_xingjian:0.0116451679698, the_seagull:0.0107361309253, george_eliot:0.0106332139788, octavio_paz:0.0105244241025, yukio_mishima:0.0103334272507, robert_penn_warren:0.00977980601154","robert_penn_warren:2.62024885684, rupert_brooke:2.54239872342, petrarch:2.41406067427, johann_wolfgang_von_goethe:2.33176606169, octavio_paz:2.33099476296, maya_angelou:2.28549583729, sylvia_plath:2.26726145234, vachel_lindsay:2.26411882041, emily_dickinson:2.25246932054, t._s._eliot:2.1252241376, robert_louis_stevenson:2.12136268576, richard_wright_(author):2.03302927845, nikolai_gogol:2.0209365089, pablo_neruda:2.0174776297, hermann_hesse:2.00373240676, edgar_allan_poe:2.00231903466, robert_burns:1.99841479949, milan_kundera:1.97998977583, oliver_goldsmith:1.94198098295, ezra_pound:1.9403555348",this author wrote only one collection of poetry entitled April twighlight.
103287,1,willa_cather,"stephen_crane:0.0739868143729, haruki_murakami:0.0470474655423, kate_chopin:0.032523025563, thomas_pynchon:0.0323673248482, john_updike:0.0196303969711, thomas_hardy:0.0179126123774, ambrose_bierce:0.0167235997653, chinua_achebe:0.0163549417122, gao_xingjian:0.0147249167771, heinrich_heine:0.0139596303084, wilfred_owen:0.0135312203488, jorge_luis_borges:0.0128555760853, rainer_maria_rilke:0.0106511808633, nadine_gordimer:0.0102710292007, edith_wharton:0.00996982470396, paradise_lost:0.00938301168921, oliver_goldsmith:0.00885245306231, ernest_hemingway:0.00873480352339, carlos_fuentes:0.00857317924743, theodore_dreiser:0.00840857653792","heinrich_heine:2.48409796705, jorge_luis_borges:2.45089808256, milan_kundera:2.18066426979, haruki_murakami:2.1447298857, samuel_beckett:2.13964083323, rudyard_kipling:2.06228994042, stephen_crane:2.04583893013, dylan_thomas:2.03300736951, tennessee_williams:1.85323349434, edgar_allan_poe:1.81400702693, my_antonia:1.75949212728, john_updike:1.75949212728, nikolai_gogol:1.7564387957, carlos_fuentes:1.6998972878, ray_bradbury:1.68773468109, arthur_conan_doyle:1.67750854659, d._h._lawrence:1.56728565717, franz_kafka:1.54770504975, johann_wolfgang_von_goethe:1.54684187915, richard_wright_(author):1.52596426729",this author wrote only one collection of poetry entitled April twighlight. her collection of short stories the troll garden features a story about a man who chooses to die rather than abandon his fantasy world.
5816,0,joseph_conrad,"howards_end:0.26204114106, elizabeth_barrett_browning:0.11727978001, the_sorrows_of_young_werther:0.0555917332399, ethan_frome:0.0456406032814, carlos_fuentes:0.0422133222904, the_plague:0.0289118262462, madame_bovary:0.0263074971192, george_orwell:0.0244200733583, yasunari_kawabata:0.0183961081661, louisa_may_alcott:0.0182382211652, oliver_goldsmith:0.0171883353797, isaac_bashevis_singer:0.016219439776, chinua_achebe:0.015097425883, leo_tolstoy:0.0141821380244, thomas_hardy:0.0139997262014, arthur_miller:0.0126961752861, jack_london:0.0118565042896, the_age_of_innocence:0.0104201284146, the_life_and_opinions_of_tristram_shandy,_gentleman:0.00973798294215, silas_marner:0.00885399197193","carlos_fuentes:3.5689854486, maxim_gorky:3.47486699611, jane_austen:3.10978931574, louisa_may_alcott:2.97611404861, j._d._salinger:2.93256355018, tennessee_williams:2.66884603398, august_strindberg:2.64259353797, percy_bysshe_shelley:2.5915930027, charles_dickens:2.52605779338, the_great_gatsby:2.44068792427, lewis_carroll:2.4305587276, herman_melville:2.4046122888, mario_vargas_llosa:2.33985854995, john_dos_passos:2.28392926945, joseph_conrad:2.21785178474, samuel_butler_(novelist):2.18457767513, euripides:1.87299917171, war_and_peace:1.80819419041, robert_louis_stevenson:1.76939554003, the_metamorphosis:1.76015461366",this author gained financial success with the novel change.
5816,1,joseph_conrad,"leo_tolstoy:0.0557717146832, joseph_conrad:0.0475571512735, wole_soyinka:0.0428998843933, four_quartets:0.0395407289069, the_red_badge_of_courage:0.0279726531099, john_milton:0.0278576311635, stephen_crane:0.0245034855756, elizabeth_barrett_browning:0.0166803046206, jorge_luis_borges:0.0156735737409, alexander_pope:0.0147275234859, eudora_welty:0.0145931347687, aldous_huxley:0.0127438749538, graham_greene:0.0123007797814, william_faulkner:0.0121491291488, nabokov:0.0117331788608, oliver_goldsmith:0.0113680370446, carlos_fuentes:0.0112444888873, toni_morrison:0.0104711251117, maya_angelou:0.0101018987148, samuel_johnson:0.0100468422141","joseph_conrad:7.75063031547, chinua_achebe:5.87149598393, things_fall_apart:4.1702488296, heart_of_darkness:3.45527989967, brave_new_world:2.20017192131, anthony_burgess:2.16687852455, jane_austen:2.06027692801, mark_twain:1.98076597908, w._b._yeats:1.98019599067, samuel_johnson:1.92492672657, nineteen_eighty-four:1.89718883947, wole_soyinka:1.83538482162, lord_byron:1.83068074019, derek_walcott:1.8037035194, pearl_s._buck:1.71981010464, war_and_peace:1.71050683017, charles_dickens:1.71048150436, jorge_luis_borges:1.66276605792, andrew_marvell:1.61808099728, evelyn_waugh:1.59233580336",this author gained financial success with the novel change. famously described as a racist by chinua_achebe english was his third language and his lack of fluency is shown in an outcast of the islands.
5816,2,joseph_conrad,"aldous_huxley:0.0923563628475, joseph_conrad:0.0775996324504, john_galsworthy:0.0241368106964, eudora_welty:0.0145980054027, bernard_malamud:0.0142667995767, thomas_hardy:0.0136932139365, hermann_hesse:0.0129684646426, the_red_badge_of_courage:0.010975642182, sarah_orne_jewett:0.0105458303269, the_celebrated_jumping_frog_of_calaveras_county:0.00882513023431, jorge_luis_borges:0.00852002069715, nabokov:0.00814234779021, william_faulkner:0.00772206211255, wole_soyinka:0.00750749783597, henry_david_thoreau:0.00744458477956, mark_twain:0.00704211676297, kurt_vonnegut:0.00693216697848, james_fenimore_cooper:0.00688876153842, rudyard_kipling:0.00684690794624, the_tempest:0.00678678705076","joseph_conrad:8.22590107601, heart_of_darkness:4.11977147017, chinua_achebe:4.00716851657, lord_jim:2.3458284459, things_fall_apart:2.23436982651, stephen_crane:2.09431700765, george_orwell:1.96960081721, brave_new_world:1.92822515073, upton_sinclair:1.82587645004, percy_bysshe_shelley:1.78718990605, graham_greene:1.76915650165, samuel_johnson:1.7657134054, jane_austen:1.65740395066, jorge_luis_borges:1.64399463169, henry_james:1.64253682704, walter_scott:1.63179613704, herman_melville:1.61609844388, lord_byron:1.58668564439, ernest_hemingway:1.57809784071, w._somerset_maugham:1.56739587517",this author gained financial success with the novel change. famously described as a racist by chinua_achebe english was his third language and his lack of fluency is shown in an outcast of the islands. he collaborated with ford maddox ford on several novels but is better known for individual efforts like the_secret_agent nostromo and lord_jim while his best known work is a tale told on the nellie by charlie marlow.
5003,0,death_of_a_salesman,"haruki_murakami:0.0293830130169, george_bernard_shaw:0.0277194710297, the_color_purple:0.0225411272092, stephen_crane:0.0195399372195, the_merchant_of_venice:0.0182718586793, robert_louis_stevenson:0.018264298571, the_rime_of_the_ancient_mariner:0.0163896196466, the_sorrows_of_young_werther:0.0161261365755, the_great_gatsby:0.0159623470498, rip_van_winkle:0.0129458945373, aeschylus:0.0126455441587, the_tale_of_genji:0.0114100896379, alexander_pushkin:0.0112090114284, jack_london:0.0110924255006, wuthering_heights:0.0107700572037, edward_albee:0.0106593044961, tennessee_williams:0.0103780835809, nathaniel_hawthorne:0.00984372089649, heathcliff_(wuthering_heights):0.00981554641167, twelfth_night:0.00972414599167","the_color_purple:4.36010061344, robert_frost:4.11834964417, heathcliff_(wuthering_heights):3.50732016704, george_bernard_shaw:2.58148311401, the_catcher_in_the_rye:2.20698151422, bartleby,_the_scrivener:1.91605820233, loki:1.8659763604, ethan_frome:1.84114018834, the_duchess_of_malfi:1.76754760249, lady_windermere's_fan:1.74418438795, carlos_fuentes:1.70570832723, dubliners:1.70117808688, the_mayor_of_casterbridge:1.69596013272, a_hero_of_our_time:1.6787747016, the_celebrated_jumping_frog_of_calaveras_county:1.65953499272, the_rime_of_the_ancient_mariner:1.65609023046, death_in_venice:1.62406306472, the_glass_bead_game:1.61491043046, sons_and_lovers:1.59620556211, endymion_(poem):1.59476413876",the title character in this work once punched a man for joking about his walrus-like physique.
