Question ID,Sentence Position,Answer,QANTA Scores
6428,4,joseph_conrad,"joseph_conrad:0.292015494016, lord_jim:0.141229006377, heart_of_darkness:0.043689122803, henrik_ibsen:0.0332441791496, things_fall_apart:0.0101919882644, jonathan_swift:0.00985839303865, aldous_huxley:0.0083788621696, thomas_hardy:0.0079300216616, samuel_taylor_coleridge:0.00651337280923, carson_mccullers:0.00639906590319, william_makepeace_thackeray:0.00613205411109, walter_scott:0.00606943901153, a_clockwork_orange:0.00598031230223, aeneas:0.00536008376353, samuel_beckett:0.00530175031663, crime_and_punishment:0.00523865900133, rainer_maria_rilke:0.00508871648953, charles_dickens:0.00502220208557, nadine_gordimer:0.00490912611849, friedrich_schiller:0.00478520938285"
165253,0,milan_kundera,"milan_kundera:0.492311689124, doris_lessing:0.0225705967904, w._h._auden:0.0225079272341, maxim_gorky:0.0210440418154, yasunari_kawabata:0.0185613884149, simone_de_beauvoir:0.0175873102611, miguel_de_cervantes:0.0149420362175, dream_of_the_red_chamber:0.013811713993, edmund_spenser:0.0121914178854, petrarch:0.0114949693207, john_galsworthy:0.0106435387984, athol_fugard:0.00940253961058, hera:0.00867272018158, henry_david_thoreau:0.00617695638942, miguel_de_unamuno:0.00593075088495, eudora_welty:0.0056151800542, gao_xingjian:0.00510785344633, robert_frost:0.00510644406461, derek_walcott:0.00489280628836, love_in_the_time_of_cholera:0.00483801819815"
165253,1,milan_kundera,"milan_kundera:0.906585230535, maxim_gorky:0.00445323229166, edmund_spenser:0.00369212654098, simone_de_beauvoir:0.00300276602212, eudora_welty:0.00284163083737, athol_fugard:0.00257977051861, dream_of_the_red_chamber:0.00187296862662, gao_xingjian:0.00179773788397, hera:0.00168655010304, love_in_the_time_of_cholera:0.00167103490109, doris_lessing:0.00167043794045, miguel_de_unamuno:0.00163480403569, miguel_de_cervantes:0.00162800995964, john_galsworthy:0.00150900235726, oliver_goldsmith:0.00146089851344, william_blake:0.00140785035434, yasunari_kawabata:0.00109805058489, clifford_odets:0.00107476419385, kazuo_ishiguro:0.00103106582685, w._h._auden:0.00103000429217"
165253,2,milan_kundera,"milan_kundera:0.930653660467, edmund_spenser:0.00417759461996, maxim_gorky:0.00328893828866, simone_de_beauvoir:0.00273495982121, miguel_de_unamuno:0.0023740885692, miguel_de_cervantes:0.00222039037543, john_galsworthy:0.00201001203629, william_blake:0.0015278330048, eudora_welty:0.00143434772964, jane_austen:0.00142993577625, athol_fugard:0.00139877180663, hera:0.0012341935559, doris_lessing:0.00119868784572, oliver_goldsmith:0.00107238474641, love_in_the_time_of_cholera:0.00103813459535, umberto_eco:0.00102524644176, clifford_odets:0.000970074929278, petrarch:0.000907166113384, maya_angelou:0.000774535228881, gao_xingjian:0.000728690702383"
157984,1,far_from_the_madding_crowd,"far_from_the_madding_crowd:0.457256554988, one_hundred_years_of_solitude:0.0352899550248, john_steinbeck:0.030372406904, the_grapes_of_wrath:0.0246730999934, native_son:0.017801043113, jude_the_obscure:0.016838939077, nadine_gordimer:0.0134667471994, lycidas:0.0126757338381, the_iceman_cometh:0.0117785198718, treasure_island:0.00635962395138, snow_country:0.00612420769644, all_quiet_on_the_western_front:0.00570749171884, the_tin_drum:0.00552534383701, elegy_written_in_a_country_churchyard:0.00550211030071, odysseus:0.00505038816654, cadmus:0.00502855026173, their_eyes_were_watching_god:0.004801903657, kristin_lavransdatter:0.00469581479675, an_enemy_of_the_people:0.00429186097499, laurence_sterne:0.00422353173614"
157984,2,far_from_the_madding_crowd,"far_from_the_madding_crowd:0.786644784903, jude_the_obscure:0.014181514436, one_hundred_years_of_solitude:0.00917548359617, thomas_gray:0.00908040776329, snow_country:0.00879760495494, elegy_written_in_a_country_churchyard:0.00797100405562, john_steinbeck:0.00704969363304, lycidas:0.00692708687945, the_grapes_of_wrath:0.00448728578659, the_tin_drum:0.00317009432144, an_enemy_of_the_people:0.00255424717954, the_house_of_the_seven_gables:0.00255381350971, odysseus:0.00250910546847, the_iceman_cometh:0.00245816417249, all_quiet_on_the_western_front:0.00229187318492, orion_(mythology):0.00228019295407, native_son:0.00210786432186, benito_cereno:0.00210021761438, laurence_sterne:0.00208787931641, the_frogs:0.00205698261334"
162523,1,eudora_welty,"eudora_welty:0.144106628126, naguib_mahfouz:0.0677845943411, mark_twain:0.0427141725096, kazuo_ishiguro:0.0392810106961, the_seagull:0.0261218099872, ambrose_bierce:0.0190006584658, truman_capote:0.0157873409795, maxim_gorky:0.015762141651, james_agee:0.0147109960051, flannery_o'connor:0.0135840390766, tennessee_williams:0.0109834500004, daniel_defoe:0.0109150492826, maya_angelou:0.00999296726667, gao_xingjian:0.00830410130627, saul_bellow:0.00821116392795, walt_whitman:0.00812826325049, anton_chekhov:0.00798504848339, things_fall_apart:0.00757010336578, a_streetcar_named_desire_(play):0.00755251851137, william_faulkner:0.00700103780757"
162523,2,eudora_welty,"eudora_welty:0.415531527468, kazuo_ishiguro:0.0542002157947, naguib_mahfouz:0.0496989910918, the_seagull:0.0232667241834, ambrose_bierce:0.0167763350387, maxim_gorky:0.0162404190398, mark_twain:0.0120719320178, james_agee:0.00846744861168, maya_angelou:0.00761699330946, flannery_o'connor:0.00735776880416, isaac_bashevis_singer:0.00710560394334, tennessee_williams:0.00668957144597, louisa_may_alcott:0.0066657338351, katherine_anne_porter:0.00612626210938, ray_bradbury:0.00568836496529, the_bald_soprano:0.00501444664212, gao_xingjian:0.00462162271593, derek_walcott:0.00456417557288, truman_capote:0.0043948933952, j._d._salinger:0.00431601620581"
162523,3,eudora_welty,"eudora_welty:0.801371658589, naguib_mahfouz:0.0191931058502, kazuo_ishiguro:0.0166873156532, the_seagull:0.00937938583041, james_agee:0.00527298511721, maxim_gorky:0.00496772267975, ambrose_bierce:0.00487015480655, maya_angelou:0.00379592634733, mark_twain:0.00311476707239, the_bald_soprano:0.00308730201522, katherine_anne_porter:0.00269922172118, louisa_may_alcott:0.0026451085643, tennessee_williams:0.00260909017043, dylan_thomas:0.00234103428785, milan_kundera:0.00193305295645, allen_ginsberg:0.00188436746095, j._d._salinger:0.00170998334409, ray_bradbury:0.00151691358376, derek_walcott:0.0014481132325, isaac_bashevis_singer:0.00135898756203"
149796,1,the_grapes_of_wrath,"the_grapes_of_wrath:0.0723586525871, anthony_trollope:0.0171980946826, w._h._auden:0.016986692655, animal_farm:0.0155089614123, war_and_peace:0.0139954843014, agatha_christie:0.0139876704271, tobias_smollett:0.0137501419608, the_raven:0.0126431463389, samuel_johnson:0.0115866910725, one_hundred_years_of_solitude:0.010861949921, lolita:0.0106548080104, the_crying_of_lot_49:0.0104998553268, erich_maria_remarque:0.0102574540165, pride_and_prejudice:0.010008531677, maxim_gorky:0.00992238847341, leo_tolstoy:0.00968074919758, the_rape_of_the_lock:0.00917604556361, john_galsworthy:0.00905983772723, the_idiot:0.00880112746165, vanity_fair_(novel):0.00869303429079"
149796,2,the_grapes_of_wrath,"the_grapes_of_wrath:0.0900754385778, w._h._auden:0.0252725600112, animal_farm:0.0151648265827, anthony_trollope:0.0140801358689, the_crying_of_lot_49:0.0134399008818, tobias_smollett:0.0130483826723, erich_maria_remarque:0.0128706949123, maxim_gorky:0.012747587871, lolita:0.0115204212874, war_and_peace:0.0106313365243, the_raven:0.0105784130047, agatha_christie:0.0104569548256, one_hundred_years_of_solitude:0.0103950782142, john_galsworthy:0.0102236029268, on_the_road:0.0101818758826, the_rape_of_the_lock:0.00843203543864, gerard_manley_hopkins:0.00781901752802, richard_cory:0.00753132465299, pride_and_prejudice:0.00741131872004, the_turn_of_the_screw:0.00730091673072"
104743,1,yasunari_kawabata,"yasunari_kawabata:0.365313002876, snow_country:0.189001472524, chinua_achebe:0.0210635061857, their_eyes_were_watching_god:0.0139247867765, yukio_mishima:0.0133964861679, leo_tolstoy:0.0123949915235, arthur_miller:0.0116145030791, anton_chekhov:0.0101172160628, lord_of_the_flies:0.0100851008219, glengarry_glen_ross:0.00870287982274, kate_chopin:0.00827748991677, zora_neale_hurston:0.00765653281257, george_eliot:0.00717619714107, samuel_beckett:0.00580047287526, kazuo_ishiguro:0.00569122499868, oscar_wilde:0.00544919491263, william_golding:0.00460880647159, athol_fugard:0.00456011615925, langston_hughes:0.00411725523835, virginia_woolf:0.00410383056934"
104743,2,yasunari_kawabata,"yasunari_kawabata:0.784629945215, snow_country:0.0640711311824, yukio_mishima:0.00718007296175, oscar_wilde:0.00572702055423, chinua_achebe:0.0048908019547, arthur_miller:0.00476559749009, leo_tolstoy:0.00458269726372, zora_neale_hurston:0.00405453916503, kate_chopin:0.00344252323727, their_eyes_were_watching_god:0.00343852315863, the_temple_of_the_golden_pavilion:0.00265107570771, thomas_hardy:0.00262209405181, anton_chekhov:0.0025756234864, lord_of_the_flies:0.00251871870382, glengarry_glen_ross:0.00246860009241, kazuo_ishiguro:0.00244845881084, virginia_woolf:0.00235461396351, william_golding:0.00204598225435, kenzaburo_oe:0.00199507103676, john_steinbeck:0.00193531680723"
123187,2,william_golding,"william_golding:0.0182050038125, aldous_huxley:0.0153533116766, william_cullen_bryant:0.014387293341, robinson_crusoe:0.013795901309, hermann_hesse:0.0120672201513, laurence_sterne:0.0105618824757, rainer_maria_rilke:0.00938047706631, mario_vargas_llosa:0.00877068210904, howl:0.00846334310905, sophocles:0.0080228864166, naguib_mahfouz:0.00793902923766, robert_herrick_(poet):0.00767114581284, jun'ichiro_tanizaki:0.00730143845823, milan_kundera:0.00721820718534, leo_tolstoy:0.00720552522298, dead_souls:0.00717936869375, aeschylus:0.00715756889313, horace:0.00706987204967, henry_miller:0.00696461737008, miguel_de_unamuno:0.00695583917065"
123187,3,william_golding,"william_golding:0.209377815703, lord_of_the_flies:0.0437792505012, aldous_huxley:0.0175174697043, the_glass_bead_game:0.0093347316322, samuel_beckett:0.00873112142259, laurence_sterne:0.00824992149152, william_cullen_bryant:0.00729940562421, sophocles:0.00691044795189, henrik_ibsen:0.00677816438334, hermann_hesse:0.00677416955758, theodore_dreiser:0.00664455482535, aeschylus:0.0065013263334, things_fall_apart:0.00610275568059, howl:0.00541425707156, far_from_the_madding_crowd:0.00508846902215, mario_vargas_llosa:0.00506249203275, heinrich_heine:0.0050316844381, margaret_atwood:0.00501930192553, dylan_thomas:0.00489159495977, ben_jonson:0.00479864904909"
123187,4,william_golding,"william_golding:0.302019317705, lord_of_the_flies:0.0281875501849, aldous_huxley:0.0195291228427, samuel_beckett:0.00976989809411, aeschylus:0.00721328104588, henrik_ibsen:0.00700276174204, the_glass_bead_game:0.00691089060116, william_cullen_bryant:0.00645389076145, hermann_hesse:0.00620328768026, margaret_atwood:0.00555908137301, laurence_sterne:0.00549028060527, tennessee_williams:0.0051860387723, theodore_dreiser:0.00484275155518, sophocles:0.0048082902482, leo_tolstoy:0.00464611251959, anton_chekhov:0.00459015159554, far_from_the_madding_crowd:0.00458930373665, mario_vargas_llosa:0.00451538510653, sigrid_undset:0.00447466602702, yasunari_kawabata:0.00445122831048"
180535,2,the_seagull,"the_seagull:0.113888593575, hedda_gabler:0.0215132317735, the_cherry_orchard:0.0197123015034, ivan_turgenev:0.01687926133, philip_roth:0.0147558310177, john_updike:0.0131146837523, cat_on_a_hot_tin_roof:0.01260796886, oscar_wilde:0.0124846868356, the_importance_of_being_earnest:0.0116836239943, measure_for_measure:0.0111566231776, native_son:0.00987434382148, athol_fugard:0.00950823939046, all_my_sons:0.00932521479167, candide:0.00920672380322, ozymandias:0.00887641664245, anton_chekhov:0.00831208475792, holden_caulfield:0.00778024221166, carlos_fuentes:0.00764924419778, a_connecticut_yankee_in_king_arthur's_court:0.00764049759641, edward_albee:0.00742243996759"
180535,3,the_seagull,"the_seagull:0.227959874356, the_cherry_orchard:0.0382321956959, anton_chekhov:0.0170484343784, three_sisters_(play):0.0142521317101, oscar_wilde:0.0129591425985, hedda_gabler:0.0126489273384, athol_fugard:0.0121337778399, candide:0.0111606465019, john_updike:0.0103089380827, cat_on_a_hot_tin_roof:0.0100018406937, ivan_turgenev:0.00819536885767, philip_roth:0.00807582849092, holden_caulfield:0.00806602099651, leo_tolstoy:0.00792379214448, the_sorrows_of_young_werther:0.00785566273397, ozymandias:0.00780745272587, measure_for_measure:0.00725144436031, the_importance_of_being_earnest:0.00720038548579, edward_albee:0.00686765231664, duino_elegies:0.00629527461738"
117049,2,the_waste_land,"the_waste_land:0.0907788826591, to_the_lighthouse:0.054005714943, four_quartets:0.0512926665818, toni_morrison:0.0377248188447, james_fenimore_cooper:0.0271961086783, harold_pinter:0.0198372754442, the_last_of_the_mohicans:0.0192047666017, pale_fire:0.0184526851213, the_sorrows_of_young_werther:0.0177330285008, edward_albee:0.0170731157743, the_red_badge_of_courage:0.0149464268434, the_hollow_men:0.0139346099669, mourning_becomes_electra:0.0121802449812, agatha_christie:0.0116534833712, howl:0.0115631925168, a_shropshire_lad:0.00879429605508, t._s._eliot:0.00795595400865, gabriela_mistral:0.00791351701095, jun'ichiro_tanizaki:0.00733359700672, alfred,_lord_tennyson:0.006826902931"
117049,3,the_waste_land,"the_waste_land:0.0402883280568, toni_morrison:0.0352604776454, four_quartets:0.028221772236, to_the_lighthouse:0.0270803475837, the_hollow_men:0.0185707944773, pale_fire:0.0158133729638, harold_pinter:0.0139179924574, a_shropshire_lad:0.0131637225725, james_fenimore_cooper:0.0123380719341, the_red_badge_of_courage:0.0110000324662, gabriela_mistral:0.0109244162713, edward_albee:0.0100405235981, the_last_of_the_mohicans:0.00973469823892, t._s._eliot:0.00973322641696, mourning_becomes_electra:0.0097126099971, agatha_christie:0.00877400761721, the_sorrows_of_young_werther:0.00867614715486, andrew_marvell:0.00842889441217, heinrich_heine:0.00840889163473, to_his_coy_mistress:0.00806330171261"
117049,4,the_waste_land,"the_waste_land:0.0639554161264, four_quartets:0.0409683122203, the_hollow_men:0.0274781184416, toni_morrison:0.0256614795718, pale_fire:0.0230117484014, to_the_lighthouse:0.0223091829703, t._s._eliot:0.019326106681, a_shropshire_lad:0.0172201715492, harold_pinter:0.014147530817, gabriela_mistral:0.0131407795542, agatha_christie:0.0117971600231, edward_albee:0.0115129477019, heinrich_heine:0.0112924401786, james_fenimore_cooper:0.0111496702278, the_last_of_the_mohicans:0.00989061376147, the_sorrows_of_young_werther:0.00887748619345, howl:0.00765472763286, the_rime_of_the_ancient_mariner:0.00713105126782, the_red_badge_of_courage:0.00689678616957, to_his_coy_mistress:0.00636036910848"
117049,5,the_waste_land,"the_waste_land:0.142772415658, four_quartets:0.0711842482606, the_hollow_men:0.0385953590741, harold_pinter:0.021006191386, a_shropshire_lad:0.0188112600236, t._s._eliot:0.0183809422198, agatha_christie:0.0178353117886, toni_morrison:0.0150749894146, heinrich_heine:0.0128095344272, edward_albee:0.0114105679776, to_the_lighthouse:0.0107037138263, john_milton:0.0102968982793, the_lottery:0.00886520106213, holden_caulfield:0.00852717470465, gabriela_mistral:0.00780178078151, ezra_pound:0.00754609314774, the_last_of_the_mohicans:0.00722319956831, pale_fire:0.00696524586456, to_his_coy_mistress:0.00686636715017, the_rime_of_the_ancient_mariner:0.00676431861861"
149820,1,jack_london,"jack_london:0.431079222542, sylvia_plath:0.0409269868291, truman_capote:0.0256462041376, walter_scott:0.024233950256, allen_ginsberg:0.0238147611626, emile_zola:0.0176372251091, bret_harte:0.0148319370514, lord_byron:0.0141235719876, gertrude_stein:0.0108906145703, on_the_road:0.0105479737923, henry_david_thoreau:0.0102021366862, william_cullen_bryant:0.00989549030148, richard_wright_(author):0.00707059059704, upton_sinclair:0.00689283636721, saul_bellow:0.00636157544684, leo_tolstoy:0.00629943343382, stephen_vincent_benet:0.00612073712349, august_strindberg:0.00579521748376, dashiell_hammett:0.00577166802858, giovanni_boccaccio:0.00560345741419"
149820,2,jack_london,"jack_london:0.634044171981, sylvia_plath:0.024987967109, truman_capote:0.0178868579941, walter_scott:0.0175191633305, upton_sinclair:0.00988220704958, allen_ginsberg:0.00951478309922, emile_zola:0.00881628834211, lord_byron:0.00856274857565, bret_harte:0.00696672021577, on_the_road:0.00588155709664, gertrude_stein:0.00522531807851, saul_bellow:0.00479861443147, henry_david_thoreau:0.00454174334529, leo_tolstoy:0.00447806897624, william_cullen_bryant:0.0041983634541, august_strindberg:0.00417619227028, george_bernard_shaw:0.00411159894525, stephen_vincent_benet:0.00401966053398, richard_wright_(author):0.00360536884292, dashiell_hammett:0.00333340957366"
